rain_ord,sol_ord,ban_num,mnt_pente_mean,mnt_tpi_mean,mnt_tri_mean,mnt_rugosite_mean,mnt_ombrage_mean,mnt_exposition_mean,ANNEE,log_5b,log_chl,contamine,Taux_Chlordecone_clean,Taux_5b_hydro_clean,COMMU_LAB,Sol_simple,RAIN,histoBanane_cat,X,Y,ANNEE,ID,chl_censure
3,4,-1,15.0884323842846,-0.122439653951109,2.91623994232518,10.1649597693007,204.329919538601,298.035169770614,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,2000-3000,Inconnu,704648.049114986,1637555.80629534,2017,22996,0
3,4,-1,18.6143373060037,-2.44982416519055,4.32384331381237,12.7625531928711,209.420308514594,312.175106891885,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,2000-3000,Inconnu,704640.863904518,1637538.56658823,2017,22996,0
4,4,-1,15.0884323842846,-0.122439653951109,2.91623994232518,10.1649597693007,204.329919538601,298.035169770614,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,3000-5000,Inconnu,704648.049114986,1637555.80629534,2017,22996,0
4,4,-1,18.6143373060037,-2.44982416519055,4.32384331381237,12.7625531928711,209.420308514594,312.175106891885,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,3000-5000,Inconnu,704640.863904518,1637538.56658823,2017,22996,0
3,4,-1,13.220704688356,1.00760459768578,2.76981573828352,9.52442228119548,202.365896374927,311.741336671627,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,2000-3000,Inconnu,704570.61863284,1637574.71279221,2017,22996,0
4,4,-1,13.220704688356,1.00760459768578,2.76981573828352,9.52442228119548,202.365896374927,311.741336671627,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,3000-5000,Inconnu,704570.61863284,1637574.71279221,2017,22996,0
3,4,-1,12.9168858548628,1.47328578717251,2.85139826497183,7.98574239837056,200.541739291988,297.544680617992,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,2000-3000,Inconnu,704598.516526042,1637553.09303592,2017,22996,0
3,4,-1,12.1092552877314,0.393798203824661,2.67125226074957,7.47800049635774,196.943496099102,329.327295011713,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,2000-3000,Inconnu,704594.732316383,1637541.61780692,2017,22996,0
4,4,-1,12.9168858548628,1.47328578717251,2.85139826497183,7.98574239837056,200.541739291988,297.544680617992,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,3000-5000,Inconnu,704598.516526042,1637553.09303592,2017,22996,0
4,4,-1,12.1092552877314,0.393798203824661,2.67125226074957,7.47800049635774,196.943496099102,329.327295011713,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,3000-5000,Inconnu,704594.732316383,1637541.61780692,2017,22996,0
3,4,-1,20.6598895574224,-2.75369238192315,3.89160814694751,12.500384329387,203.994719648422,351.441172846966,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,2000-3000,Inconnu,704592.485957811,1637538.3836736,2017,22996,0
4,4,-1,20.6598895574224,-2.75369238192315,3.89160814694751,12.500384329387,203.994719648422,351.441172846966,2017,0.0089597413714719,0.4879663296199081,1,0.629,0.009,LORRAIN(LE),Andosol,3000-5000,Inconnu,704592.485957811,1637538.3836736,2017,22996,0
3,4,-1,26.4984331615732,0.225421798903954,5.32443760146139,19.7977504058456,207.210685572234,286.724842848725,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,2000-3000,Inconnu,704670.214334149,1637635.41876324,2017,22997,0
4,4,-1,26.4984331615732,0.225421798903954,5.32443760146139,19.7977504058456,207.210685572234,286.724842848725,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,3000-5000,Inconnu,704670.214334149,1637635.41876324,2017,22997,0
3,4,-1,15.6204996109009,-1.375,3.125,11.0,206.0,309.805572509766,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,2000-3000,Inconnu,704656.597180634,1637570.16457888,2017,22997,0
3,4,-1,22.8947269770538,0.551017856977661,4.62337892214392,16.334605079691,212.31255261505,331.464061104796,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,2000-3000,Inconnu,704669.231688497,1637607.03577789,2017,22997,0
4,4,-1,15.6204996109009,-1.375,3.125,11.0,206.0,309.805572509766,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,3000-5000,Inconnu,704656.597180634,1637570.16457888,2017,22997,0
4,4,-1,22.8947269770538,0.551017856977661,4.62337892214392,16.334605079691,212.31255261505,331.464061104796,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,3000-5000,Inconnu,704669.231688497,1637607.03577789,2017,22997,0
3,4,-1,25.7390747070312,0.375,5.125,19.0,211.0,352.184692382812,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,2000-3000,Inconnu,704666.516292366,1637635.04463458,2017,22997,0
4,4,-1,25.7390747070312,0.375,5.125,19.0,211.0,352.184692382812,2017,6.215607598755275,0.1798184265758361,1,0.197,499.5,LORRAIN(LE),Andosol,3000-5000,Inconnu,704666.516292366,1637635.04463458,2017,22997,0
3,3,-1,15.7105777555295,-2.75200767011931,4.25200767011931,15.4618460731611,152.385538219483,136.188468160863,2017,0.0148886124937506,0.4555243079809013,1,0.577,0.015,SAINT-JOSEPH,Ferralsol,2000-3000,Inconnu,715479.556762769,1622176.22373574,2017,23002,0
3,2,-1,17.9023415936643,0.1200322530176239,3.82179047611444,12.0,177.10298295146998,169.308929443359,2017,0.0148886124937506,0.4555243079809013,1,0.577,0.015,SAINT-JOSEPH,Nitisol,2000-3000,Inconnu,715558.699025069,1622135.85236898,2017,23002,0
3,3,-1,26.3153953552246,-3.25,5.5,14.0,180.0,38.8298263549805,2017,0.0148886124937506,0.4555243079809013,1,0.577,0.015,SAINT-JOSEPH,Ferralsol,2000-3000,Inconnu,715558.733125394,1622147.49422426,2017,23002,0
3,3,-1,16.3139124063362,-3.7491957405476,5.3094852826853,18.92072355836,163.310152842052,81.886269214263,2017,0.0148886124937506,0.4555243079809013,1,0.577,0.015,SAINT-JOSEPH,Ferralsol,2000-3000,Inconnu,715498.281263492,1622182.88512629,2017,23002,0
3,2,-1,22.8310468503873,0.384697079786194,5.02359082555262,13.4283364482108,177.029606230273,43.953858460246,2017,0.0148886124937506,0.4555243079809013,1,0.577,0.015,SAINT-JOSEPH,Nitisol,2000-3000,Inconnu,715563.4835381,1622139.09095786,2017,23002,0
3,4,-1,19.8116130828857,1.875,4.125,18.0,206.0,349.824493408203,2017,6.215607598755275,0.0089597413714719,0,0.009,499.5,GROS-MORNE,Andosol,2000-3000,Inconnu,709630.650381787,1627592.61940035,2017,23000,0
4,4,-1,19.8116130828857,1.875,4.125,18.0,206.0,349.824493408203,2017,6.215607598755275,0.0089597413714719,0,0.009,499.5,GROS-MORNE,Andosol,3000-5000,Inconnu,709630.650381787,1627592.61940035,2017,23000,0
3,4,-1,16.0,3.0,3.0,8.0,158.0,90.0,2017,6.215607598755275,0.1697427745870945,1,0.185,499.5,LORRAIN(LE),Andosol,2000-3000,Inconnu,707413.256706856,1639075.38049809,2017,22994,0
3,4,-1,16.0,3.0,3.0,8.0,158.0,90.0,2017,6.215607598755275,0.1697427745870945,1,0.185,499.5,LORRAIN(LE),Andosol,2000-3000,Inconnu,707412.519453267,1639075.31091657,2017,22994,0
4,4,-1,16.0,3.0,3.0,8.0,158.0,90.0,2017,6.215607598755275,0.1697427745870945,1,0.185,499.5,LORRAIN(LE),Andosol,3000-5000,Inconnu,707413.256706856,1639075.38049809,2017,22994,0
4,4,-1,16.0,3.0,3.0,8.0,158.0,90.0,2017,6.215607598755275,0.1697427745870945,1,0.185,499.5,LORRAIN(LE),Andosol,3000-5000,Inconnu,707412.519453267,1639075.31091657,2017,22994,0
3,4,-1,16.0,3.0,3.0,8.0,158.0,90.0,2017,6.215607598755275,0.1697427745870945,1,0.185,499.5,LORRAIN(LE),Andosol,2000-3000,Inconnu,707413.563804986,1639075.42994142,2017,22994,0
4,4,-1,16.0,3.0,3.0,8.0,158.0,90.0,2017,6.215607598755275,0.1697427745870945,1,0.185,499.5,LORRAIN(LE),Andosol,3000-5000,Inconnu,707413.563804986,1639075.42994142,2017,22994,0
1,1,-1,5.70087718963623,-1.0,1.75,6.0,190.0,322.125,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,TROIS-ILETS(LES),Vertisol,1250-1500,Inconnu,711564.762038991,1607624.7179122,2017,30680,1
3,2,-1,15.0206592846877,1.14357784388001,3.01373419881947,10.8109710009686,152.126520714702,141.752077290631,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,FORT-DE-FRANCE,Nitisol,2000-3000,Inconnu,708931.602212951,1621088.07258759,2017,30679,1
3,2,-1,13.7516371187237,1.43780254003614,2.7604012929918,11.4055196531421,154.867020983851,147.93224381171,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,FORT-DE-FRANCE,Nitisol,2000-3000,Inconnu,708929.421676666,1621098.46461928,2017,30679,1
3,2,-1,12.2065553665161,-3.0,3.0,9.0,175.0,214.99201965332,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Nitisol,2000-3000,Inconnu,698726.435559645,1626807.83289135,2017,30663,1
3,2,-1,57.8835029602051,1.25,11.25,39.0,118.0,199.687118530273,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Nitisol,2000-3000,Inconnu,699329.446671721,1625756.02937854,2017,30661,1
3,2,-1,51.6706434387167,1.76911365102583,10.1079499677432,32.3553452668694,116.338836316717,192.35884586901,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Nitisol,2000-3000,Inconnu,699339.86100775,1625756.99894867,2017,30661,1
3,0,-1,17.5127977417605,-4.30187646924967,4.43383152210867,11.1939776742044,198.387955348409,134.880729037484,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Urban area,2000-3000,Inconnu,700484.492767121,1626453.76712541,2017,30669,1
4,0,-1,17.5127977417605,-4.30187646924967,4.43383152210867,11.1939776742044,198.387955348409,134.880729037484,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Urban area,3000-5000,Inconnu,700484.492767121,1626453.76712541,2017,30669,1
3,4,-1,38.342954369564,4.30082672666238,7.3959806442397,24.6193843296907,226.690307835155,340.900785441944,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Andosol,2000-3000,Inconnu,701463.375592184,1626668.92172043,2017,30670,1
4,4,-1,38.342954369564,4.30082672666238,7.3959806442397,24.6193843296907,226.690307835155,340.900785441944,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Andosol,3000-5000,Inconnu,701463.375592184,1626668.92172043,2017,30670,1
3,4,-1,33.3489074061581,3.9363728384016,6.43653400907928,22.886952717069,224.991875344812,332.026848578855,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Andosol,2000-3000,Inconnu,701486.229589921,1626675.17801873,2017,30670,1
4,4,-1,33.3489074061581,3.9363728384016,6.43653400907928,22.886952717069,224.991875344812,332.026848578855,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,MORNE-VERT(LE),Andosol,3000-5000,Inconnu,701486.229589921,1626675.17801873,2017,30670,1
3,-1,-1,12.0,0.875,2.125,8.0,194.0,270.0,2017,0.0034938892542557,0.2013886195111803,1,0.2231,0.0035,MACOUBA,No data,2000-3000,Inconnu,701223.092939619,1644725.27571974,2017,30798,0
3,-1,-1,11.4404301987682,1.04939150042743,2.14991307148963,8.19930457191706,194.199304571917,274.460461621842,2017,0.0034938892542557,0.2013886195111803,1,0.2231,0.0035,MACOUBA,No data,2000-3000,Inconnu,701220.224241825,1644734.93916873,2017,30798,0
1,-1,-1,37.3434917524204,-0.793242343248611,7.50101292225584,25.4874405883505,226.703531427594,329.148418222247,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,CARBET(LE),No data,1250-1500,Inconnu,696553.32329274,1626634.2756325,2017,30713,1
1,4,-1,6.34515685409585,0.80141544928514,1.18971691014297,3.17257842704793,172.482264718856,90.0,2017,6.215607598755275,0.0062802379571504,0,0.0063,499.5,CARBET(LE),Andosol,1250-1500,Inconnu,695832.130111971,1627905.59735866,2017,30686,0
1,4,-1,6.0,1.125,1.125,3.0,173.0,90.0,2017,6.215607598755275,0.0062802379571504,0,0.0063,499.5,CARBET(LE),Andosol,1250-1500,Inconnu,695826.104730577,1627897.84362655,2017,30686,0
2,4,-1,38.8906449049539,1.01921241124574,7.62763923031808,25.843480539576,230.583301096872,275.912638796734,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-PIERRE,Andosol,1500-2000,Inconnu,696511.86880956,1629884.17428837,2017,30757,1
0,0,-1,11.7365766379091,0.921141750630143,2.20185250395561,9.09349413334709,175.801511781205,216.208628679395,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-PIERRE,Urban area,0-1250,Inconnu,693244.853633647,1634733.68142011,2017,30763,1
0,0,-1,8.44430505881669,0.952388309586948,1.67850521371747,6.90446761652209,177.476425906782,216.984724010937,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-PIERRE,Urban area,0-1250,Inconnu,693252.162531023,1634740.82007437,2017,30763,1
0,4,-1,6.03518941393086,0.652154365148714,1.22771948223633,5.08759670475064,178.739883017687,217.571290778035,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-PIERRE,Andosol,0-1250,Inconnu,693258.164209331,1634747.39787588,2017,30763,1
0,0,-1,0.0,0.0,0.0,0.0,181.0,0.0,2017,6.215607598755275,0.0130149370774946,0,0.0131,499.5,SAINT-PIERRE,Urban area,0-1250,Inconnu,693381.619139844,1634626.97994033,2017,30730,0
0,0,-1,0.834975445703333,-0.164579754672282,0.164579754672282,0.650291046769145,180.054733643153,62.5731101196572,2017,6.215607598755275,0.0130149370774946,0,0.0131,499.5,SAINT-PIERRE,Urban area,0-1250,Inconnu,693395.419886292,1634635.53345169,2017,30730,0
0,1,-1,0.0,0.0,0.0,0.0,181.0,0.0,2017,6.215607598755275,0.0130149370774946,0,0.0131,499.5,SAINT-PIERRE,"Alluvium, Colluvium",0-1250,Inconnu,693395.92527363,1634625.23569912,2017,30730,0
0,1,-1,0.0,0.0,0.0,0.0,181.0,0.0,2017,6.215607598755275,0.0130149370774946,0,0.0131,499.5,SAINT-PIERRE,"Alluvium, Colluvium",0-1250,Inconnu,693393.862002878,1634622.67479976,2017,30730,0
0,1,-1,4.51125367119001,0.222540314132163,0.880725224324824,2.70403469882967,184.419985680918,254.734433859587,2017,6.215607598755275,0.0064789660977091,0,0.0065,499.5,SAINT-PIERRE,"Alluvium, Colluvium",0-1250,Inconnu,693538.293615746,1634433.85547321,2017,30764,0
3,4,-1,11.2417959982265,-0.610951433306877,2.53698381110229,8.51834819552733,197.777522293291,295.291373956492,2017,6.215607598755275,0.0052860044292373,0,0.0053,499.5,SAINT-PIERRE,Andosol,2000-3000,Inconnu,697536.722901279,1631774.83079056,2017,30760,0
3,4,-1,13.1427400139086,-1.07685051881916,2.65837168638562,8.17462546744777,195.870915750916,272.266344199278,2017,6.215607598755275,0.0052860044292373,0,0.0053,499.5,SAINT-PIERRE,Andosol,2000-3000,Inconnu,697519.38205421,1631789.29786545,2017,30760,0
3,4,-1,13.2777458268905,-1.59279343043584,2.86822615464616,9.51176750725292,199.148800925853,285.936864589596,2017,6.215607598755275,0.0052860044292373,0,0.0053,499.5,SAINT-PIERRE,Andosol,2000-3000,Inconnu,697532.408276681,1631781.30743851,2017,30760,0
2,1,-1,27.0185127258301,1.0,5.0,14.0,143.0,87.87890625,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Vertisol,1500-2000,Inconnu,723638.36324997,1612101.34775675,2017,30836,1
2,1,-1,27.0185127258301,1.0,5.0,14.0,143.0,87.87890625,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Vertisol,1500-2000,Inconnu,723638.675258646,1612092.51069627,2017,30836,1
2,1,-1,25.6093374915578,1.54219316839422,4.89156136632116,14.4337545347154,148.205054416585,82.4570705353076,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Vertisol,1500-2000,Inconnu,723643.038433611,1612112.12163947,2017,30836,1
2,1,-1,26.2370278923761,1.30068349740851,4.9398633005183,14.2405467979268,145.886561575122,84.8721244974812,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Vertisol,1500-2000,Inconnu,723649.912796467,1612106.44112916,2017,30836,1
2,1,-1,33.1360816955566,1.0,6.25,19.0,215.0,275.194427490234,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Vertisol,1500-2000,Inconnu,724294.738278784,1611927.80188429,2017,30837,1
2,3,-1,33.1360816955566,1.0,6.25,19.0,215.0,275.194427490234,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Ferralsol,1500-2000,Inconnu,724295.858128427,1611929.38733324,2017,30837,1
2,3,-1,33.1360816955566,1.0,6.25,19.0,215.0,275.194427490234,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Ferralsol,1500-2000,Inconnu,724296.150762587,1611931.55328527,2017,30837,1
2,1,-1,29.5049872786063,-0.0283875046531568,5.75078535965948,17.5588670921931,206.898083923258,266.985117505984,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Vertisol,1500-2000,Inconnu,724279.366534858,1611933.67960058,2017,30837,1
2,3,-1,25.4118411891001,1.47755016762799,5.26276170739012,17.4564312145542,207.187695042656,272.464955357804,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Ferralsol,1500-2000,Inconnu,724279.740751374,1611945.03303472,2017,30837,1
2,3,-1,23.9915524793892,1.37331768325057,5.04155534702329,16.9138166006879,208.492008287669,278.620417262182,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Ferralsol,1500-2000,Inconnu,724279.364310982,1611952.11316445,2017,30837,1
2,1,-1,26.4150896072388,-0.125,5.375,17.0,204.0,265.803527832031,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Vertisol,1500-2000,Inconnu,724270.337953784,1611928.54263745,2017,30837,1
2,3,-1,22.7331249615853,1.93920208704505,4.91988601243501,16.6409119005199,200.76820710468,263.921534223521,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Ferralsol,1500-2000,Inconnu,724263.918210677,1611955.44290314,2017,30837,1
2,3,-1,22.1657668995683,1.79259917674825,4.8001883692708,16.1635338285867,202.864621177156,270.572934654867,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Ferralsol,1500-2000,Inconnu,724264.260156686,1611960.26816418,2017,30837,1
2,3,-1,25.2473033299331,0.865081935686306,5.20067917042016,17.8684777877871,215.290211241232,290.909037403929,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,SAINT-ESPRIT,Ferralsol,1500-2000,Inconnu,724289.506543186,1611948.70882949,2017,30837,1
3,4,-1,14.9164342880249,0.5,3.25,14.0,176.0,219.559661865234,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,Andosol,2000-3000,Inconnu,714402.781318104,1624324.22616421,2017,30707,1
3,4,-1,14.9164342880249,0.5,3.25,14.0,176.0,219.559661865234,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,Andosol,2000-3000,Inconnu,714397.118888684,1624325.76941361,2017,30707,1
3,-1,-1,25.9326057434082,3.375,5.375,15.0,155.0,70.8663558959961,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,No data,2000-3000,Inconnu,712338.985043948,1626161.13662066,2017,30709,1
3,-1,-1,23.246937673821,1.12505702590752,4.61688295543827,15.1391662163978,181.713880697855,35.0573563760308,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,No data,2000-3000,Inconnu,712334.376328913,1626178.26360494,2017,30709,1
3,4,-1,15.5724115371704,1.25,3.25,11.0,151.0,132.397430419922,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,Andosol,2000-3000,Inconnu,713530.369457054,1628345.87191727,2017,30696,1
3,4,-1,20.0067807028926,-1.35389877351725,4.10771840158798,12.0436810420395,196.244362018879,14.7977039721593,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,Andosol,2000-3000,Inconnu,712862.75964927,1629333.08174487,2017,30691,1
4,4,-1,20.0067807028926,-1.35389877351725,4.10771840158798,12.0436810420395,196.244362018879,14.7977039721593,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,Andosol,3000-5000,Inconnu,712862.75964927,1629333.08174487,2017,30691,1
3,4,-1,19.5508970292684,-1.09133773708976,4.11308466485051,12.5821327617275,193.703433905224,19.8676154584929,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,Andosol,2000-3000,Inconnu,712860.345366867,1629330.09850187,2017,30691,1
4,4,-1,19.5508970292684,-1.09133773708976,4.11308466485051,12.5821327617275,193.703433905224,19.8676154584929,2017,6.215607598755275,0.000499875041651,0,0.0005,499.5,GROS-MORNE,Andosol,3000-5000,Inconnu,712860.345366867,1629330.09850187,2017,30691,1
3,-1,-1,6.12673453834937,-0.237572660535437,1.31739827525039,4.6596512294299,169.801162568567,138.682979940006,2017,6.215607598755275,0.0056838164682976,0,0.0057,499.5,MORNE-ROUGE(LE),No data,2000-3000,Inconnu,702179.743277602,1632979.13954004,2017,30858,0
4,-1,-1,6.12673453834937,-0.237572660535437,1.31739827525039,4.6596512294299,169.801162568567,138.682979940006,2017,6.215607598755275,0.0056838164682976,0,0.0057,499.5,MORNE-ROUGE(LE),No data,3000-5000,Inconnu,702179.743277602,1632979.13954004,2017,30858,0
